month,day,hour,total power usage (kW)
2,1,1,0.276
2,1,2,0.275
2,1,3,0.265
2,1,4,0.26625
2,1,5,0.27449999999999997
2,1,6,0.32375
2,1,7,0.656
2,1,8,0.3785
2,1,9,0.4025000000000001
2,1,10,0.39575
2,1,11,0.30225
2,1,12,0.2807499999999999
2,1,13,0.2819999999999999
2,1,14,0.35624999999999996
2,1,15,0.37224999999999997
2,1,16,0.4937499999999999
2,1,17,0.362
2,1,18,0.31000000000000005
2,1,19,0.31224999999999997
2,1,20,1.1185
2,1,21,2.6165000000000003
2,1,22,1.88825
2,1,23,1.55325
2,2,0,0.333
2,2,1,0.40525
2,2,2,0.4355
2,2,3,0.30825
2,2,4,0.36850000000000005
2,2,5,0.44625000000000004
2,2,6,0.52175
2,2,7,1.1367500000000001
2,2,8,2.4145
2,2,9,0.44075
2,2,10,0.3307499999999999
2,2,11,0.3367500000000001
2,2,12,0.3712500000000001
2,2,13,0.3385
2,2,14,0.33625000000000027
2,2,15,0.5275000000000001
2,2,16,0.49024999999999996
2,2,17,1.123
2,2,18,2.035
2,2,19,0.6074999999999999
2,2,20,0.5799999999999998
2,2,21,0.65425
2,2,22,0.6632500000000001
2,2,23,0.71475
2,3,0,0.5685
2,3,1,0.4355
2,3,2,0.38025
2,3,3,0.4025
2,3,4,0.39025
2,3,5,0.40024999999999994
2,3,6,0.5205
2,3,7,0.588
2,3,8,0.47275
2,3,9,0.97775
2,3,10,0.87025
2,3,11,0.3435
2,3,12,0.35025
2,3,13,0.33799999999999997
2,3,14,0.5615000000000001
2,3,15,1.93825
2,3,16,1.866
2,3,17,1.86475
2,3,18,0.46475
2,3,19,0.48275000000000007
2,3,20,0.6054999999999999
2,3,21,0.62175
2,3,22,0.58775
2,3,23,0.5780000000000001
2,4,0,0.5495
2,4,1,0.441
2,4,2,0.42274999999999996
2,4,3,0.37424999999999997
2,4,4,0.34875
2,4,5,0.35175
2,4,6,0.40375000000000005
2,4,7,0.5822499999999999
2,4,8,0.665
2,4,9,0.5945
2,4,10,0.5477500000000002
2,4,11,0.8165000000000002
2,4,12,0.6472499999999999
2,4,13,0.55325
2,4,14,2.8290000000000006
2,4,15,1.8310000000000004
2,4,16,0.6392499999999999
2,4,17,3.024
2,4,18,0.348
2,4,19,0.3395
2,4,20,0.33625
2,4,21,0.76125
2,4,22,1.1445
2,4,23,0.38049999999999995
2,5,0,0.35625
2,5,1,0.3335000000000001
2,5,2,0.3005
2,5,3,0.29800000000000004
2,5,4,0.2965
2,5,5,0.402
2,5,6,0.67475
2,5,7,3.7537500000000006
2,5,8,0.47275
2,5,9,0.468
2,5,10,0.43875000000000003
2,5,11,0.4395
2,5,12,0.62025
2,5,13,0.3805
2,5,14,0.43849999999999995
2,5,15,0.5305000000000001
2,5,16,0.49550000000000005
2,5,17,0.749
2,5,18,4.55075
2,5,19,2.1197500000000002
2,5,20,1.973
2,5,21,4.58075
2,5,22,0.509
2,5,23,0.3215
2,6,0,0.29
2,6,1,0.28425
2,6,2,0.40249999999999997
2,6,3,0.4035
2,6,4,0.4255
2,6,5,0.35075
2,6,6,0.44675
2,6,7,0.7675000000000001
2,6,8,0.5065
2,6,9,0.59375
2,6,10,0.5702499999999999
2,6,11,0.5529999999999999
2,6,12,0.5195
2,6,13,0.48974999999999996
2,6,14,0.42874999999999996
2,6,15,0.374
2,6,16,0.34025000000000005
2,6,17,0.41875000000000007
2,6,18,0.5405
2,6,19,0.7847500000000001
2,6,20,2.59375
2,6,21,2.05475
2,6,22,1.89925
2,6,23,1.8200000000000003
2,7,0,0.57
2,7,1,0.44100000000000006
2,7,2,0.47775
2,7,3,0.45175000000000004
2,7,4,0.4545
2,7,5,0.48775
2,7,6,0.598
2,7,7,0.89575
2,7,8,0.56125
2,7,9,0.27075
2,7,10,0.24974999999999997
2,7,11,0.344
2,7,12,0.41025
2,7,13,0.43225
2,7,14,0.44849999999999995
2,7,15,0.39025000000000004
2,7,16,0.43775
2,7,17,2.0012499999999998
2,7,18,2.20325
2,7,19,2.2102500000000003
2,7,20,2.46775
2,7,21,4.0
2,7,22,1.587
2,7,23,0.28375
2,8,0,0.28525
2,8,1,0.35150000000000003
2,8,2,0.4875
2,8,3,0.5715
2,8,4,0.462
2,8,5,0.4695
2,8,6,0.5855
2,8,7,1.088
2,8,8,0.49300000000000005
2,8,9,0.39925
2,8,10,0.29174999999999995
2,8,11,0.3215
2,8,12,0.28775000000000006
2,8,13,0.3717500000000001
2,8,14,0.33750000000000013
2,8,15,0.34550000000000003
2,8,16,0.31775
2,8,17,1.0242499999999999
2,8,18,2.06075
2,8,19,2.0762500000000004
2,8,20,2.1185
2,8,21,2.4682500000000003
2,8,22,0.3905
2,8,23,0.28875
2,9,0,0.287
2,9,1,0.287
2,9,2,0.27349999999999997
2,9,3,0.39824999999999994
2,9,4,0.41950000000000004
2,9,5,0.37650000000000006
2,9,6,0.5095
2,9,7,0.98425
2,9,8,0.62325
2,9,9,0.52
2,9,10,0.40825
2,9,11,0.32825000000000004
2,9,12,0.36775
2,9,13,0.3185
2,9,14,0.41575
2,9,15,0.586
2,9,16,0.48475
2,9,17,0.49024999999999996
2,9,18,0.5912499999999999
2,9,19,0.59675
2,9,20,0.643
2,9,21,0.6335
2,9,22,0.4825
2,9,23,0.4555
2,10,0,0.355
2,10,1,0.33125000000000004
2,10,2,0.40099999999999997
2,10,3,0.4215
2,10,4,0.37525
2,10,5,0.3215
2,10,6,0.367
2,10,7,0.45975
2,10,8,0.411
2,10,9,0.57275
2,10,10,0.3215
2,10,11,1.04725
2,10,12,0.5770000000000001
2,10,13,0.40825
2,10,14,0.43925
2,10,15,1.7862500000000001
2,10,16,3.55675
2,10,17,3.36925
2,10,18,2.22025
2,10,19,1.6147500000000001
2,10,20,0.8305
2,10,21,0.58325
2,10,22,0.585
2,10,23,1.935
2,11,0,2.1375
2,11,1,0.417
2,11,2,0.56025
2,11,3,0.5760000000000001
2,11,4,0.5875
2,11,5,0.60025
2,11,6,0.648
2,11,7,0.731
2,11,8,0.6715
2,11,9,1.01025
2,11,10,0.6897500000000001
2,11,11,0.46475
2,11,12,0.34525000000000006
2,11,13,1.7495000000000003
2,11,14,2.0285
2,11,15,0.8102499999999999
2,11,16,0.5955
2,11,17,0.6725
2,11,18,1.4915
2,11,19,2.1590000000000003
2,11,20,2.23875
2,11,21,3.6835
2,11,22,3.11375
2,11,23,0.4095
2,12,0,0.43100000000000005
2,12,1,0.6865
2,12,2,0.29025
2,12,3,0.39175
2,12,4,0.47800000000000004
2,12,5,0.69425
2,12,6,0.7015
2,12,7,1.23575
2,12,8,0.5575
2,12,9,0.32725
2,12,10,0.335
2,12,11,0.3605
2,12,12,0.43574999999999997
2,12,13,0.48625
2,12,14,0.6022500000000001
2,12,15,0.665
2,12,16,0.65325
2,12,17,1.298
2,12,18,2.6682500000000005
2,12,19,2.1267500000000004
2,12,20,2.1777500000000005
2,12,21,1.6275000000000002
2,12,22,0.5852499999999999
2,12,23,0.30625
2,13,0,0.27375000000000005
2,13,1,0.40375
2,13,2,0.48325
2,13,3,0.468
2,13,4,0.32225000000000004
2,13,5,0.412
2,13,6,0.609
2,13,7,0.8712500000000001
2,13,8,0.60025
2,13,9,0.28600000000000003
2,13,10,0.33275
2,13,11,0.362
2,13,12,0.41075000000000006
2,13,13,0.6527499999999999
2,13,14,0.456
2,13,15,0.42675
